Word,Skewness,Kurtosis,Reg_Slope,Reg_Error,KMeans_Cluster
far,0.10683461396749189,0.010043761497844321,0.54545889120341384,0.81595099070636101,2
fifth,0.16702857807801497,0.032292582273982878,0.28545833696307465,0.36856941600301979,0
financing,0.14308662351987456,0.018275156776900527,0.71455860456490095,0.46049768031386473,3
forest,0.054603857256663745,0.0058342025558503043,0.57308317799322062,0.71544739198086893,2
forms,0.13260226201617481,0.020960453120630065,0.35999044629366456,0.48268814276691108,0
frontier,0.065008256217669785,0.0056531488043633877,0.70480750470051956,0.68753447518050037,3
g,0.13237305310812281,0.01424934253025442,0.24955327980505407,0.61901848991681996,2
garden,0.10000783415053836,0.011039607816257912,0.49656769799600298,0.74508261824810174,2
girls,0.12799322926729775,0.015822608922098823,0.5012299899792052,0.70555442998269502,2
good,0.16155633086227925,0.031052562982014746,0.33319427681828617,0.32907356677542032,0
grammar,0.11440048600503094,0.010747607827168406,0.12087703485197898,0.22384735772561967,0
greece,0.23267070816030666,0.070171464504056313,0.38479122880525124,0.33603613449762154,0
group,0.097578418204219197,0.0053955836454660554,0.80509536487344002,0.57117240745893183,3
growing,0.14077749729411285,0.018911954528628077,0.60829289379321705,0.64986742629329342,3
held,0.23389786489453998,0.055310991422491053,0.25919753250297328,0.2787171117398542,0
hon,0.16322267849878644,0.02254836535511559,0.20297033962198896,0.50041418184127473,0
illustrated,0.11562881763871261,0.0092212607031163796,0.25032041312455999,0.79104824917782945,2
india,0.17455886052161793,0.053010625263142964,0.50279968458318214,0.28218026279247221,0
innovation,0.19412311734759843,0.031514932957973141,0.69567735044304269,0.46149208843694911,3
inquiry,0.16373862883815513,0.020219466545452706,0.16346198600116918,0.44339399276079633,0
internal,0.17516564312608696,0.032627270861382451,0.35763229137208985,0.46150990350827775,0
ireland,0.16805518990294702,0.02437365650074156,0.26633731137373523,0.41110958920138735,0
island,0.17872049159794312,0.038293617724258891,0.29981406636344199,0.21584801851224703,0
journal,0.19465750074054575,0.043143127937886695,0.32635446263474038,0.34227223129858259,0
justice,0.1173497212335895,0.023750240265631686,0.47387487093764524,0.47888310010710533,2
kansas,0.54727402428659144,0.30682333354166236,0.44890347045518186,0.18467001798868671,4
key,0.16483517815359205,0.030871327719428476,0.29309336266053249,0.3354202822202858,0
la,0.14901624381844442,0.02861345286822236,0.3928718712854824,0.424233778819673,0
leadership,0.12847891661973829,0.011797859807819014,0.8330975003263501,0.41751070841895987,3
lectures,0.099339072793982158,0.0059231618689108718,0.13944121946678628,0.53648915071691328,2
liberty,0.17084748851000722,0.029653618459721063,0.31597893501161711,0.39962431668036535,0
lincoln,0.85078597740233586,0.78860606084562235,0.44938615693729456,0.039377343822050569,4
lives,0.16214907535484391,0.0355725545957453,0.3331757152473514,0.28947764675800841,0
lord,0.19165811788511428,0.027471065698594678,0.15910294661839372,0.45504760768644803,0
louisiana,0.39695167375159901,0.19292595783414537,0.38190874502682698,0.15831138509971976,0
made,0.15862258863090423,0.023880630404542344,0.20013025362834466,0.21020873653674496,0
markets,0.11047857481578484,0.0072689091479401207,0.85406757898642438,0.58503301105471051,3
mechanics,0.21836352949352428,0.052737373488614354,0.38476572154839234,0.44535647811018436,0
message,0.23722790505715205,0.049239266402799471,0.24904458763430365,0.39115134273477453,0
mexican,0.48242898431588599,0.27800763812266382,0.46261910352555996,0.15500240136814,4
mexico,0.20600455115278021,0.085767142446063774,0.48731439148871653,0.23673068089603017,0
middle,0.05674203681400234,0.0034157013444649476,0.741601813283992,0.56516322691469201,3
military,0.19675030605530069,0.038485590536616154,0.36352514004368774,0.476799776264835,0
minutes,0.25114281492205037,0.049443051746207584,0.2678246603856852,0.53265287672122374,0
monetary,0.187297658930587,0.056175090553685983,0.57343641121162803,0.2517067162372425,0
mountain,0.096073479854836261,0.010401915005990631,0.51905513342818765,0.77882892665117354,2
mr,0.17104235691983527,0.023532647555387802,0.19259808919114677,0.34546599182230964,0
mystery,0.15064078392476057,0.025150722376859981,0.44530682048979203,0.58400478857264237,2
o,0.1397984279208514,0.028617436582221958,0.39746847704449279,0.40551088475543628,0
officers,0.14818721693350187,0.027144525836989848,0.26526123468596502,0.29431929465887058,0
old,0.089146602170084244,0.0061783511345705252,0.32863098147083686,0.82617917803182395,2
operation,0.11593728844172646,0.0163178781453924,0.47846501091030796,0.51738234952025486,2
orders,0.28571128544957974,0.098402698405533118,0.3286866562971727,0.19112000170245041,0
paintings,0.07492192637488454,0.0035473685745566891,0.75619141135931256,0.83377762534537292,3
pakistan,0.1639824060584176,0.019700536702583496,0.73202525483517311,0.65797192447829234,3
parish,0.12871437689595866,0.01537005676448403,0.18034912973784795,0.39603348937800137,0
pathology,0.1370266160227829,0.018431753579113561,0.37682168307517638,0.65060567345789289,2
philadelphia,0.17137411729940663,0.026527706494569907,0.19690909799820297,0.29219183338072335,0
physics,0.089509328392460036,0.0078415882179992784,0.77436320092176225,0.45879502475690709,3
physiology,0.13255636187989822,0.017790986753533605,0.27859193114091929,0.57667192644738396,2
pictures,0.11619963193114123,0.013069244564311085,0.34004557436738325,0.71655719138729279,2
place,0.14607365217739723,0.044952734071818802,0.46516400046455658,0.33603026182898171,0
planning,0.12329045584036812,0.0089277997743662484,0.74841856318233724,0.71562898314845136,3
plays,0.13114846742078951,0.017250974483422745,0.54467810235268255,0.67498872081827044,2
poetry,0.1558528981010287,0.027138282082153714,0.36851609682761749,0.46951828591190947,0
population,0.10583802079656886,0.0083313307994818831,0.64797612343237121,0.78782679569081471,2
problem,0.093930928074309361,0.0048672786135978549,0.70762367120467839,0.93233768038310605,3
proceedings,0.11539785782241659,0.011584665917599024,0.18355569992827353,0.33504894030125487,0
process,0.10643372828763976,0.0079555568097499918,0.69916098850228736,0.55639734108596639,3
progress,0.085128137663672721,0.0084910415782992153,0.216298759676644,0.44025917700333128,0
property,0.13089004231067566,0.02128339190236209,0.37821008308640874,0.50754671174031374,2
prose,0.19465653156357512,0.036472552810352568,0.24508415789252261,0.33348469798974839,0
purposes,0.35470663143939674,0.19890876633805299,0.42740455241996,0.15223101933916897,0
quality,0.1474550477313592,0.016509441000337844,0.73172263106598867,0.36275155188426139,3
relations,0.06755055878734402,0.008109189027425058,0.65773793493599764,0.48370492897270911,3
reports,0.10434245826596489,0.01037225009330143,0.1904560063591893,0.4580048184432523,0
richard,0.14195869736448924,0.020953027386400019,0.24318214907423288,0.19991705229302673,0
rock,0.15491357718454024,0.050743692954385501,0.51240814549620739,0.29565936452955105,0
romance,0.097588764270777881,0.0070752132175649568,0.37667784008039579,0.78826105175902828,2
rome,0.13089220158196022,0.016022409631006627,0.32953100563655136,0.62732280190719469,2
royal,0.16070515291971765,0.029083502356653062,0.24976478418419151,0.29187126304114319,0
rules,0.078189459692078175,0.010910584633201537,0.24441376631386846,0.34600668847483473,0
samuel,0.2000093365267781,0.044143969892746243,0.25645172278806766,0.18763136161236738,0
schools,0.058612835460545055,0.0048049959463148818,0.38590093175357881,0.88702023686504317,2
sea,0.058545002194143526,0.010880943134060083,0.45438440898903953,0.63464600810681693,2
sermons,0.12419799219656308,0.012266130233284312,0.13935199712078347,0.27057014356310727,0
silver,0.22838376199942245,0.060281010940501832,0.42961016230051624,0.36678990187871457,0
small,0.068493340159641758,0.0050905709979982144,0.72935993550644418,0.5753180158966632,3
social,0.059611145299355142,0.0024789264915443697,0.8516655756542626,0.34470406211747051,3
song,0.12268303289512947,0.0132892265485085,0.39532513809003056,0.68765367331922911,2
spiritual,0.20915317428209684,0.042370744361084602,0.27864302732871532,0.28260370745063623,0
standard,0.33108053907069862,0.14705772211552409,0.48327395054430422,0.25433031745930262,0
statement,0.20473500408577366,0.05217003635785325,0.29542713370751006,0.17070314685924762,0
structural,0.1171231112997163,0.0096580874258157274,0.76977078349379813,0.49458855316134787,3
struggle,0.076864043111316588,0.006017166838446936,0.72717325251434239,0.53426181461534827,3
studies,0.044247487886262343,0.0019932637382611361,0.82592842588448034,0.54920976185109649,3
support,0.17127483186350489,0.025611040445873375,0.33090809662368881,0.70740144085744494,2
tables,0.11982536083446563,0.019901580321491127,0.26498923694152865,0.30806929065595412,0
teaching,0.058397275991835695,0.0049103728072714785,0.75369415041199439,0.62540757935804858,3
terms,0.10400388401306934,0.016431178159787702,0.43438486329714382,0.52295770889842119,2
text,0.13977204273800711,0.014475136670329044,0.43724021609756669,0.87006474166176551,2
theatre,0.17655369001470633,0.066098055313477441,0.50375072141228916,0.26497640022441515,0
theory,0.10033297174779486,0.0095395015588071608,0.73357258021420624,0.45357799106527624,3
things,0.11546589603850026,0.01295289636521244,0.38326480613519487,0.65298689849921576,2
third,0.21756692040625245,0.051108386211277904,0.32217136351254128,0.30890384606067428,0
time,0.078481950479735246,0.013786856941383516,0.52241726350838169,0.47429616109070966,2
transactions,0.25619907263001518,0.080617302669906493,0.40736169991343901,0.363552827755387,0
transition,0.14138063928295477,0.014173009302172803,0.78404699865485772,0.45106765065565152,3
unemployment,0.23125415395623744,0.052888828327134221,0.58680817480310832,0.4681418771725474,3
union,0.40862489732922153,0.2350848624458233,0.4128528574029966,0.11636220633720779,0
use,0.10059562082266825,0.014797550219808973,0.25280265773272581,0.28178765268809264,0
victorian,0.11441168654948999,0.008470570173609894,0.81266492144303215,0.4761557505240932,3
view,0.16412673294493274,0.01920735671543702,0.16159359254423655,0.44851614605551704,0
virginia,0.16928050895013028,0.031043332769890249,0.24822391185395509,0.36729055778615638,0
w,0.14413175403911074,0.01994221328312492,0.27161506754732762,0.41987721553189367,0
water,0.054577104031483165,0.0097065425671498257,0.59136452601035683,0.51584251597528841,3
way,0.07383631795479631,0.011814837588834367,0.5308204070219954,0.55570436174851634,2
wisconsin,0.10283502071092941,0.0094483059447965454,0.5309171617973214,0.83591825047347912,2
wood,0.1299777841508849,0.016019755623371375,0.32901646987355687,0.63886810948450734,2
year,0.23256417773653107,0.039011694841938303,0.22832308761613954,0.60023056820876164,0
15,0.16518995398377337,0.0369625464983264,0.37244559528384608,0.38869823841414536,0
1940,0.76832463503500392,0.63236269720803862,0.48009743177706132,0.066437677117737001,4
1948,0.8297023709955893,0.71591446083420218,0.47537383910547798,0.057050048349647116,4
6,0.16050052654540439,0.032351375809238921,0.32796097531232016,0.3029661579601296,0
abuse,0.19224776081118738,0.043737999390028315,0.50899066265515092,0.47054595905326957,0
ages,0.11796780033202339,0.017395757550272579,0.47899565866545279,0.63208984936541235,2
alexander,0.37142495008486809,0.20310282654694795,0.36037443747951287,0.070912100210486398,0
amended,0.12263494753127424,0.013170940886419426,0.54629350202640303,0.7646884038531363,2
america,0.10236019534417133,0.013681296270903793,0.27598005702544182,0.32946771375084549,0
analysis,0.14127849180167701,0.021652945721209418,0.6778004796571937,0.39200294117292045,3
animal,0.25968876537230801,0.10684708823660116,0.43624486139818147,0.24059744522726695,0
april,0.24439615113282961,0.074577191521353225,0.31282633341729077,0.14730535139836065,0
archaeological,0.16942401297641535,0.025922543644762205,0.70930711643814004,0.44324250792586406,3
areas,0.14515511324486319,0.014893188743995962,0.7279556656851851,0.6539750619705752,3
bank,0.27086986084323661,0.074004273759635822,0.32404659545375947,0.29952733871248377,0
banking,0.22959283976852793,0.05746960046104517,0.42141164387741398,0.44360067280637838,0
basic,0.13034278753545472,0.010811937526589826,0.77311366427804307,0.66658223143845752,3
best,0.17304316642151069,0.029743720627326681,0.34090762710053552,0.47833945341981204,0
board,0.11963803745699482,0.019870701553287282,0.30908947349795152,0.42137361051685274,0
brain,0.10052653409916122,0.011728892115450744,0.56890303869049519,0.63572721337140192,2
building,0.071477981708090402,0.0061417135706022287,0.70503123170264737,0.55564079629434604,3
co,0.10439945063408933,0.012556345382618137,0.39809312564036281,0.63472948379568084,2
coast,0.100601129819321,0.011163070575320306,0.40371744629416173,0.75676440702850201,2
cold,0.15371589985239839,0.020170039021910273,0.59386308892485629,0.63230867010005432,2
colleges,0.098820958782715476,0.010847074206552442,0.44429718873950252,0.73480906423963699,2
communication,0.12794065310365776,0.019770554981024729,0.44218325900980371,0.60719334363452127,2
conference,0.097413944128337926,0.0071384956022930279,0.71807869479460518,0.65076140205160737,3
costs,0.12636857153933634,0.017483201873233295,0.6427484864311328,0.41570525934424979,3
country,0.17661600312479184,0.030008749448238538,0.25354318558131589,0.38574372059723988,0
culture,0.11697201312284974,0.012296641591165385,0.7980137876842569,0.42549546627299628,3
dead,0.12014569165876932,0.012988829761044884,0.53930552074420268,0.78176199616342035,2
decision,0.1103161664657149,0.009033773869642896,0.65920428881582216,0.71690898595599928,3
digest,0.066345990157184981,0.0047524935263384043,0.23591059967722011,0.71762973258580209,2
distribution,0.084544793905494672,0.0061090600572487807,0.6337883117819596,0.80106754649277545,2
duties,0.2126747376147248,0.052624567944658793,0.28374724854673089,0.18136788257548644,0
dynamics,0.11376367497238843,0.0062806765330391864,0.83641743556461023,0.56360686237237467,3
ecology,0.13449223714196737,0.010508118061300489,0.80998261585346876,0.51810077541247124,3
economics,0.06198806631143753,0.00051640373554808459,0.94478882997579072,0.47996296589032644,3
economy,0.15356085753985182,0.040072907199353497,0.44402671990783099,0.3567915129570145,0
electronic,0.1639307630249503,0.021947276454545854,0.73234772050704156,0.40604696918516509,3
elementary,0.087360501647009661,0.010462662157568829,0.35586413151314478,0.55355190790343545,2
empire,0.11426671729093832,0.019848212081620627,0.43975765169271602,0.43665589240321129,0
employment,0.14428800645591783,0.027695455125994688,0.61556639194055229,0.42130892193119729,3
environmental,0.18828699364306023,0.026286517138758955,0.74104709985896311,0.57254178135151579,3
estate,0.13445329283331836,0.018094462929676057,0.58396703995616916,0.6791267864750099,2
evaluation,0.13874753293140282,0.011963601908470347,0.7885662057390993,0.52243128039972475,3
f,0.11304352795675911,0.009071774660177721,0.24845919188863197,0.68825497235993915,2
fair,0.36843309976438476,0.18069741201093281,0.42334848465907648,0.17646306845676404,0
family,0.065579475148533975,0.0080129784556764103,0.37083297701510409,0.54965001792076251,2
father,0.16479590289896048,0.024684916813110091,0.26327533531660124,0.39039255895431862,0
female,0.16745228823052741,0.021912250522611202,0.19294133766163507,0.50847032841202389,0
film,0.14856242661653105,0.01638476811457807,0.74545448058173924,0.33359466997049253,3
final,0.083373141087323119,0.0071005601645879653,0.64556508692318559,0.69970776596333928,3
form,0.1626659620573456,0.029969054051073505,0.31941459236621977,0.41523602242411461,0
free,0.15909573578783628,0.02596444795373325,0.27782698202807016,0.4112381901586879,0
freedom,0.10675069359907648,0.013295620809083015,0.6335532001134071,0.49394347540502015,3
gardens,0.14857385013903082,0.033871019493026573,0.53922821786408093,0.38090419579568491,0
genus,0.11653887933922377,0.016105468359758426,0.59934546755199725,0.45721154675518871,3
geology,0.074777390650114031,0.0074750963377046209,0.41635993461438225,0.93396965141012178,2
georgia,0.2082462052664121,0.042165541508754609,0.27087454700175123,0.44195351715704384,0
girl,0.11015190357698482,0.011994480181420176,0.41411408435152125,0.74351699575758357,2
gospel,0.15970979186387738,0.025569615007065182,0.21997859283841992,0.23718055760599313,0
groups,0.10101503955924551,0.0054855188464684049,0.8608423303798256,0.59802533313960948,3
harvard,0.15994880408710521,0.033496493587678304,0.37109061421842499,0.47425190921547478,0
health,0.050098729950734146,0.0046503651476753304,0.76971756422045878,0.40911265462575896,3
heart,0.078301426231108487,0.012930677573077809,0.52007031119635949,0.59534274629775152,2
holy,0.12383809773900313,0.012859313855466289,0.15795981230797018,0.33566455771103426,0
hope,0.17408134427628469,0.03043523561302167,0.33481108713761265,0.46472874976202266,0
hundred,0.19259346584984863,0.032593261201151122,0.24511851111080538,0.46683906305616762,0
improvement,0.18714273629619801,0.035271870780753549,0.29771614156662107,0.36643698535375058,0
independence,0.24387960436881556,0.051850818856631231,0.28210517078239317,0.41163613422851358,0
industries,0.10829154639964705,0.011240463924290109,0.66562138124437231,0.63101232680595831,3
inside,0.1321476086636369,0.012595557357018717,0.77460908062585221,0.56314496352432075,3
instruction,0.13975863143652592,0.01831798491813337,0.2420099562977486,0.36879964899200546,0
international,0.049553773413813056,0.0,1.0,0.4509912157300579,3
islam,0.14632925848591738,0.016532168663867707,0.8063676513624457,0.47681993274591616,3
islands,0.11694696772540084,0.019809072064057524,0.41617942281879272,0.42329603689943957,0
japan,0.11104316173281023,0.026091318828174965,0.60864879015910012,0.29764474343741415,3
jesus,0.12830858317030092,0.013381460412673719,0.1701593926964681,0.44984407786517266,0
kentucky,0.17971002175670311,0.033248681902831374,0.28656705334257798,0.3862951505376182,0
knowledge,0.15184261063003821,0.019357250162468722,0.29586736810968062,0.55157952235825036,2
life,0.059546580265523223,0.0020617803822646401,0.090925462005078297,0.49231184580250614,0
light,0.09663302202833518,0.013093964797652988,0.49445567395479489,0.6469383438107037,2
line,0.092015823081817966,0.01782506715809782,0.52337823755832302,0.53756240918687759,2
literary,0.14806770779522099,0.020722340738444096,0.33571441397490903,0.50552507894019316,2
live,0.12433887672120529,0.017964900377935727,0.5221409914335654,0.6286196825349073,2
logic,0.091642449406019871,0.015043179060019488,0.49374240316508139,0.52344619930317271,2
long,0.064128127076857236,0.012220356827205698,0.57370325857140902,0.4364053617645034,3
lords,0.2911232209990528,0.089768853795036574,0.33225456497369144,0.27284469579810572,0
lost,0.13653797374874421,0.023247719440697302,0.46250489625387142,0.47205005827449986,2
magazine,0.24616672457808395,0.063477264023174343,0.41314603907235348,0.4685950700676218,0
manufacturing,0.20801572582015743,0.052510823174783415,0.45329738354605309,0.44985748625195376,0
market,0.12996240493224617,0.013922402696351248,0.74003208851066105,0.41131119219667739,3
marketing,0.09876991952394322,0.0051218633400675886,0.81885117609167157,0.68803252602161014,3
mass,0.10704204718456815,0.0075185021353267037,0.2308811171631352,0.74003791689838672,2
massachusetts,0.14544336875797687,0.025925353401544268,0.23017811236082064,0.10956717963930679,0
mathematics,0.10387431431173484,0.0096967833629290606,0.71726210453187467,0.6496687507200738,3
means,0.17217547284680929,0.024130069999430365,0.2093031491760016,0.32654013894714756,0
memorial,0.1448721908363689,0.025080395707243349,0.2648183355645336,0.27460828920789482,0
men,0.096660874136508798,0.012276882596129969,0.31132482457917859,0.44054372860083463,0
metropolitan,0.19687905908374378,0.035126233172956871,0.57222071609266367,0.59462562167128441,2
michigan,0.083413524879891066,0.0063640930432801168,0.48847011999639012,0.8564378606499522,2
migration,0.14979527966395015,0.021117320138354885,0.7314677142768834,0.26384678414742946,3
mountains,0.17403298840833414,0.030767299460074692,0.3757504913572397,0.57469954549085178,2
mrs,0.1394181653641561,0.020848154025076865,0.20102691290853555,0.13468368996224345,0
n,0.11529930713693283,0.013558470702277838,0.24824503632947156,0.39750057712256831,0
naval,0.21045573158811945,0.05150181460464695,0.31591679183414395,0.34426672222743637,0
northern,0.15125057916109783,0.026650008978920742,0.49031321927125332,0.48499227806097411,2
nuclear,0.1410561447362817,0.0118201519857124,0.78709779034896243,0.61122065151855798,3
ocean,0.18277148536108978,0.047262888362392959,0.41765412255041934,0.34222468926087468,0
office,0.15133456964784386,0.024865486397332066,0.31088601969182594,0.4558606517146227,0
one,0.21754997838088938,0.0519885071664851,0.33176398166789056,0.26120298929703684,0
operations,0.16274352611566087,0.040395141146400096,0.46332560585861615,0.43001546228284188,0
order,0.13976544971186078,0.028570595805723627,0.36318140813867367,0.39049008993781464,0
oregon,0.78964970499778853,0.7039524265563758,0.44950501607423643,0.048516225504317272,4
oxford,0.11463518569926291,0.015038243154942609,0.38617979674351294,0.65640558827204776,2
painting,0.083944865366555002,0.0076656050062251417,0.62362020213621716,0.71551230193253779,2
party,0.16353322291389216,0.053978322368392652,0.54209475069248136,0.25816572493602935,0
peace,0.22745212879641066,0.058323362203848046,0.45042056316375267,0.43754620108176973,0
persons,0.19810226885736715,0.033007373327488973,0.25100823269024936,0.3533651399346765,0
places,0.1506588265459686,0.024036491304049588,0.39676351873679133,0.58105593169674963,2
play,0.15290679911226823,0.028569317760398127,0.50617028793153196,0.46604524381480777,2
preliminary,0.09570604900267124,0.0071449500382578671,0.58394137464630613,0.8306133549087138,2
problems,0.091734074897153697,0.0034498437928799554,0.8039998787519953,1.0,3
products,0.11977025688170881,0.020449937305289871,0.59683153114193788,0.40049242700377563,3
providing,0.33994328607057817,0.15774523768248211,0.43977339192789211,0.21361728575506503,0
reason,0.17395729308200136,0.040613526357349869,0.39361234041802234,0.38844556888386883,0
reconstruction,0.35213576838474403,0.13052343262679833,0.48196821863009981,0.2988837985772807,0
region,0.094900616229519563,0.0092468571592712982,0.75983352898465595,0.43192641230731954,3
relation,0.067958565451938222,0.0059797365445058972,0.21837496343257659,0.57735594499075937,2
relative,0.1728673680009698,0.022612103337052963,0.16465280172638641,0.42502755185044516,0
report,0.11273911568435724,0.019331421182494198,0.22881230879241879,0.26673789077017218,0
representatives,0.2467990925655725,0.059062141526837704,0.29336100439547308,0.26098835351094324,0
republic,0.077931187070498134,0.0088320131510563511,0.61280165791772756,0.52950501907156178,3
resolution,0.23405898770809835,0.053428376863230903,0.30905256516203378,0.40803104571979115,0
results,0.17846997458202979,0.038256888237961181,0.41968653085188723,0.54896581586316573,2
rule,0.10892038385712741,0.015955411480767265,0.5010261524370957,0.63707514824421252,2
sacred,0.16008743551608087,0.023364028175822622,0.2474827374107047,0.38730059244141679,0
school,0.026745469789705087,0.0052323762684807432,0.39344898970841308,0.68918238232021711,2
second,0.14295499866659098,0.017093520823345015,0.1854905349650858,0.26260740191562126,0
select,0.14036654812778765,0.01493900762884025,0.13613957318000089,0.34769558105383519,0
self,0.082326834041671515,0.010009353037565864,0.58027712201121273,0.59674795087591881,2
sense,0.13200804050498058,0.0208415629030799,0.39439530806578149,0.56224315972644456,2
sermon,0.17939893331704981,0.02228102909879957,0.12632882358268352,0.54276812958966603,0
session,0.25523840396403585,0.071072383322173346,0.31496733330514715,0.20194052291308573,0
sex,0.090646429645036844,0.0080942216048758668,0.70602033198474312,0.390419028956693,3
situation,0.15881242103370019,0.026181730636601067,0.43651039158457783,0.60132014601810357,2
sketch,0.08395109061195008,0.0050585927325563747,0.15103919130948276,0.33603799668707213,0
slavery,0.1967756327359835,0.03038536464710995,0.27352386551881852,0.61860387910099202,2
socialism,0.27930492162763931,0.10284713135772368,0.48691779387061318,0.27787872237039712,0
societies,0.19509168413358552,0.03629208498520025,0.29837378227480754,0.37836180414431003,0
songs,0.11229133744407782,0.015687055476318556,0.22734655667376069,0.33154108988820369,0
southern,0.16086828407131876,0.06618370368173937,0.51440138952067205,0.22744373883627506,0
space,0.13439978258450028,0.011696975453639779,0.78279469610274521,0.47834732332798602,3
standards,0.10110780459084855,0.0076426458184527752,0.75432785009210368,0.59895301948943147,3
stock,0.24960511454783052,0.072684740821928343,0.36804839994921651,0.32914863389611559,0
summary,0.17244062084685391,0.041595772878690179,0.39344498240736309,0.39939736206729443,0
surgical,0.12688466940402843,0.015157667685200528,0.32722947464325763,0.59105781756112119,2
table,0.11282631501517081,0.010409270848533915,0.25866627473721843,0.63409821710429315,2
technology,0.14648470859728741,0.012209447789696407,0.83159480634376026,0.62736137184241536,3
term,0.19712107538914692,0.061196169508099162,0.43751201409075513,0.30452328827561725,0
thomas,0.14444131476742675,0.020405645645474955,0.20198373520932572,0.19592993687646082,0
three,0.11949128711575614,0.017070347525138193,0.25778324912651945,0.36894568442111886,0
times,0.13964692244103735,0.019356905417395355,0.33335278683855041,0.47791385784020185,0
tragedy,0.14967344635798754,0.021207386199082006,0.3913101348016228,0.63451724705785284,2
transportation,0.11732246711653942,0.0095015718665206403,0.734737024370263,0.75255651621287512,3
trial,0.17174138876743178,0.021820478500481747,0.1691867052807135,0.44670627881169656,0
tropical,0.075234024995039298,0.0051240767506793216,0.73063042019954072,0.64188836015594974,3
uses,0.12637355490923924,0.016314303256889599,0.39924098228830213,0.71137568622475922,2
v,0.11993598355226714,0.014027309864275639,0.35545916754802537,0.6835924889222611,2
views,0.19443787240916968,0.037612037388276773,0.29228494507899733,0.33176484562276548,0
waters,0.16524632182161195,0.034652716661525702,0.39520821337906242,0.41497152874942611,0
women,0.084250676608449024,0.0054259093062053142,0.77060272850524703,0.62641493681510141,3
worship,0.13192551379767933,0.016915539482345667,0.2046708881580161,0.27268098128646845,0
years,0.047667918166133853,0.0072379344056032477,0.33653093727369565,0.49066526964307056,2
1914,0.67005554038611248,0.49749623615383654,0.48287688599366713,0.090683293479729477,4
1947,0.80425899433848969,0.67848921455788569,0.47920778276393822,0.060845977027357924,4
1950,0.71252179599644405,0.54581720362418107,0.48604514506715979,0.081341182922614719,4
1961,0.81988612876417677,0.70433095593564532,0.47958607337752834,0.056861969614445604,4
5,0.25927911012989058,0.073790885777320042,0.34595458991786743,0.31943645357459416,0
account,0.15144477494552527,0.015681929477462064,0.11482443190030572,0.37297137141777886,0
adventures,0.092250555431925174,0.0060202730604559593,0.094998809424468783,0.39504317479898904,0
agencies,0.14925033481450509,0.019013155889829672,0.68395447901946227,0.57975501771384563,3
al,0.36308890483412304,0.20367748123090643,0.50095439036897504,0.14890353836492157,0
alaska,0.13451444436767646,0.015361395917045897,0.59670016309669893,0.68226365594330352,2
anglo,0.092463532441200383,0.012251621529972046,0.48442929821584796,0.60185415913227902,2
applications,0.1023719891661595,0.0053011898073422256,0.83611994145915502,0.63890277776405535,3
applied,0.10920050371563179,0.019278228666786391,0.43952698954909925,0.47572413164490379,2
architecture,0.058892928205831523,0.0050813126253839921,0.68201816890568212,0.51398630493986808,3
august,0.18577958126935426,0.03874099418600286,0.27531648242306728,0.2003122931072901,0
biology,0.093105568622934926,0.0048219673184056958,0.85898321191295857,0.48087486976441007,3
canadian,0.093396750075488574,0.0096036587915394409,0.73740639275889519,0.4832634096938101,3
caribbean,0.12543324002005052,0.0092142513558362074,0.82159275452728453,0.5145160678489874,3
carolina,0.18270821716489025,0.02889792213312212,0.2102471375449787,0.44063766940937144,0
central,0.044024934939543285,0.0060054443105528963,0.69825651440079528,0.6839458502050213,3
chinese,0.044106159454277247,0.001880605544926616,0.85342429442840273,0.61720311480181156,3
citizens,0.18144859187413404,0.028969074149034869,0.21301099267096987,0.33700002297531334,0
city,0.058215451478504723,0.0072006025367105887,0.21065685656766275,0.47157772481186783,0
classical,0.1415067416180418,0.031957082546983755,0.41839947634568453,0.41557249045386774,0
climate,0.22020422915221599,0.05725726794562222,0.51884529113058808,0.41654800605149084,0
clinical,0.068037535593863663,0.0077360749696457898,0.70690230562182876,0.54930443491270675,3
collections,0.055756918560960725,0.0053046511148811841,0.58674143877500273,0.74187023539548114,2
commerce,0.20408664075996447,0.044353483356087707,0.28076379295926468,0.2960534475056934,0
commission,0.11455009319804363,0.010075643122162173,0.55803502791960335,0.81805760450591047,2
committee,0.19520483081272619,0.033423935358518876,0.21772938938884301,0.29661479865028828,0
common,0.11613265653173971,0.011460752065606282,0.18067206049048357,0.3363423696303941,0
communist,0.20916463897756057,0.035188834266987684,0.62800348919035853,0.60452703536580865,3
company,0.15880165302231952,0.026295456633283986,0.2361172471843804,0.25751756976379481,0
comparative,0.07831496663421833,0.012638959895034425,0.51961559657173573,0.50087644101463114,2
computer,0.17484982342274027,0.021624849712419861,0.71137080444841194,0.56017708761203078,3
concepts,0.14720364437891331,0.014408636769621425,0.79328858121439239,0.65956803830658361,3
constitution,0.13044674650916663,0.018327226321598288,0.20362120409281423,0.28109099869831028,0
control,0.079702435115273432,0.0019986552854802083,0.84398412931982303,0.77128161422840258,3
corporate,0.11927694841667458,0.009779825915139876,0.79028133839333747,0.50007646871139599,3
corporations,0.21006705716505317,0.067029631525101149,0.5073671933038596,0.29591171978857289,0
cotton,0.14850160592837461,0.021493821523894396,0.37082785062281354,0.65605811575081896,2
course,0.084827052974485589,0.0059051336899258334,0.19452552542429094,0.6860551388169065,2
criminal,0.09475664057211429,0.018631994461589807,0.50745812713627791,0.53066371647713428,2
